ETag,Bucket,Key
2750804af3952490ea465eec9ddcf2c8,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T051955Z.json.gz
7e2ad249d8fdaad020f4c1c7c02f3a4a,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T061955Z.json.gz
77ef1d89321a532ecb0437c6bf17af7d,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T071955Z.json.gz
269b8287f0b37a804a9176293102f270,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T081955Z.json.gz
80d4c2f0942a9be88ae0d59a767d9dcd,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T091955Z.json.gz
74cca5beffbe87f5c43c6e9e3a2a11b1,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T101955Z.json.gz
616d13a2670ed0dc52d22abdcd7bca4c,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T111955Z.json.gz
a0d728f55b7b15d8601e856bd6ac92e6,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T121955Z.json.gz
99da457802ece95beb174d1ff6f40691,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T131955Z.json.gz
22f26630395e64c80686559159840d5e,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T141955Z.json.gz
485927db30e7a8f095e0bb8317b5921d,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T151955Z.json.gz
b85df59a26b60c5ce5c69411cd701940,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T161955Z.json.gz
ada45a4d84ba10a54240923ae4131470,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T171955Z.json.gz
a18fc1b8bfb2e89f3d1b7268f0b9b9de,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T181955Z.json.gz
6065f2442d190da933e955b21e85b143,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T191955Z.json.gz
dfd34ac73b8fe2e059785ffcda1b92b3,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T201955Z.json.gz
37e941cc322fcc7e0d671be18b4c6cec,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T211955Z.json.gz
9ddc7948f654bf5bdb3c02df65b648b9,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T221955Z.json.gz
416d5ba5408e0d049206abb3f27967f5,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/10/31/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221031T231955Z.json.gz
251dcc56b41a1b218663e6598cd4c440,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T001955Z.json.gz
a965e66875b8eba2c8dcb3a0b37581dc,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T011955Z.json.gz
6c7dd2ac07d0d625d6267d45037039eb,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T021955Z.json.gz
74e725ca7457448498ebd06fc0f9868e,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T031955Z.json.gz
5f88a2957b11acca2a025f1506d772ec,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T041955Z.json.gz
b103c3d43c6894fb80b7140454e13776,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T051955Z.json.gz
e9eb928ee88df93d2231dcc603633372,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T061955Z.json.gz
a87ff2c96fc046921446cb6407ec1a9e,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T071955Z.json.gz
e7ae1be8d59ee8918ab614940330729a,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T081955Z.json.gz
ad4e63d1396569d4aff0bb2832e5c2a2,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T091955Z.json.gz
5b781a00f73cb2daf581f4b49e420250,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T101955Z.json.gz
527e4b4d6627ce120decb6dc8cc9ae9c,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T111955Z.json.gz
8d442e43b3030c11816bd6058ed874ad,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T121955Z.json.gz
d8de1815c6b6691fde5fb56d668f4098,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T131955Z.json.gz
5209ccf25c8c23e5938cbac09d99a790,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T141955Z.json.gz
6d5fa728950a97e2264563a37beaa6e7,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T151955Z.json.gz
7e39c561ba5c45d86476f5a4f6e9e835,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T161955Z.json.gz
817de96cb6c137e94a16d7d57384d228,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T171955Z.json.gz
3ad160347ecd360c217ab78bb5d1bce5,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T181955Z.json.gz
c3696ba44813a78b37bfb92b66b114e7,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T191955Z.json.gz
afcb01af9cd02f5f7df9d06142ef7514,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T201955Z.json.gz
6ea2661c4ec1c8d5445f018491644d7c,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T211955Z.json.gz
08b8d4f73fd1a5047a837154962af98b,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T221955Z.json.gz
dac21ef1d94453e1388b9c0e399bb67f,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/01/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221101T231955Z.json.gz
45b881014e32dbdf8918fe34a04e8e22,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T001955Z.json.gz
1005abdaafa42ef7c0975d0c12779d1e,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T011955Z.json.gz
e48e10fedb2fe6506906ba04ae4221a1,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T021955Z.json.gz
26ec776d0c5c25034147a124e8be80a6,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T031955Z.json.gz
7f0860848542463d4ac17466e9e78fe6,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T041955Z.json.gz
78a9d32616a1e80f45ff7aac02d9149f,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T051955Z.json.gz
cbed18dc10feada6051523ceac1e981c,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T061955Z.json.gz
189cb6c349bea0564f2868056493c682,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T071955Z.json.gz
6c7dc7919568358c675f7c53ec4e1052,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T081955Z.json.gz
aef9cb884211b6c7a95ab92001b57e14,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T091955Z.json.gz
4f9a8f60f5f8492cc4e24036f544e262,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T101955Z.json.gz
97d24e5f886c99f8e262ddf2d59c24d5,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T111955Z.json.gz
5ea367166e42d5bff822c791d281b32d,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T121955Z.json.gz
1fb4d871cc9f54e97501801fcb84906e,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T131955Z.json.gz
53b12188115aba75493618fa34f1c157,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T141955Z.json.gz
72bfaaad11d743385dbc9088888a0e65,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T151955Z.json.gz
83d8052e41ca85b535800a6c1729dd9d,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T161955Z.json.gz
08d50099cef35cd290ba41cc370eca90,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T171955Z.json.gz
1697e0cbfc72bffedf80115b549560c8,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T181955Z.json.gz
7d96a59342595eaa51dea0aeaf4d873e,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T191955Z.json.gz
6ccaedd82ec9fb3a151c13cab902c1a5,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T201955Z.json.gz
439006a0ad338269b50d960d9b750fe9,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T211955Z.json.gz
468a36e8b0f915128ed9aba8d621a492,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T221955Z.json.gz
906ee223a596e261d0136a4b89721991,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/02/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221102T231955Z.json.gz
d9ede23a72d10f99a2de9da9acffa4ae,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T001955Z.json.gz
96113fa8d5a69a77637e97b447b38a65,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T011955Z.json.gz
18b45184794ea029e4988d677da09fcd,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T021955Z.json.gz
74acac8bdbbc511ac69a22092d8cd03c,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T031955Z.json.gz
70b14fb35d4bdd75c8467a03f6a2117e,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T041955Z.json.gz
d70f9f71fe3b122e2cdac7cf67f45260,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T051955Z.json.gz
bfa08471b311b24721ffff4a2659bb86,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T061955Z.json.gz
501982a14c0e1074139eb219d454d3d2,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T071955Z.json.gz
39aaa29304d4e326da2712408f48d1c1,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T081955Z.json.gz
03340cd174895289a8175df54ee72053,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T091955Z.json.gz
01b9e11aaeb12ae4862bf4b7da3da773,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T101955Z.json.gz
fcd97ffc1ab85b19d6612309fc28cb69,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T111955Z.json.gz
93cb26dab838aa16e763067f04b28352,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T121955Z.json.gz
2dc35788d6e637ff6698778958856684,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T131955Z.json.gz
57259e256cca5ea0fc553ae2ff3d50c2,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T141955Z.json.gz
f52b1e09ec82ead31cfc804d6d06ca3d,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T151955Z.json.gz
b724a0c33e6c9996ab1e79a7411dc13c,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T161955Z.json.gz
992742a21e0d7d8ce4d17afac6e5b850,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T171955Z.json.gz
8cb98892419be6da9f3fe5e8eed4af90,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T181955Z.json.gz
6929f8fa63866b97bdec1d9b680e0e55,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T191955Z.json.gz
867111a79834d07eda2693530fe911bf,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T201955Z.json.gz
2afa841ae436dae5b9c85b6e1b9e76b7,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T211955Z.json.gz
209b325bfd0216db45eabd5142dd85c7,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T221955Z.json.gz
1be8e250db4286da63b096efb83e64bc,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/03/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221103T231955Z.json.gz
7dfd5872404c2cb611e72fb149cd77aa,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T001955Z.json.gz
10d97b3e8a5b3996ec53369cd4a10422,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T011955Z.json.gz
e4165c28774742af9cccd4db47be430d,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T021955Z.json.gz
177d80b7fec13c78f00401ede3796dc6,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T031955Z.json.gz
bfd2db40b35985c321b6e25bb4990c08,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T041955Z.json.gz
56bb527aa5ab3e69e5307478c4b4b3ee,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T051955Z.json.gz
c9d5f8d2952699e931ec1bef6ef3e331,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T061955Z.json.gz
0fa7e78b9c4cd3774e17c84842fcaea9,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T071955Z.json.gz
1e735beb017fa0074034997ce1737932,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T081955Z.json.gz
a6cce11e63a53846f8cada4feca5382e,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T091955Z.json.gz
343206847a4eddc63dcea1b0c6985342,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T101955Z.json.gz
3bcf691d91e874886abac8fe426155ac,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T111955Z.json.gz
3c07d7133758bfb75f3d7dd0bef6bf19,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T121955Z.json.gz
165b82e1fc55efadb37ce6efde909fbb,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T131955Z.json.gz
68211296c83f2bc7400c75dffb1d54ca,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T141955Z.json.gz
60e3706238556e65546ad1834376390f,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T151955Z.json.gz
e2001765b8e48ca8d214a25f349c35e3,aws-cloudtrail-logs-296712556520-0c3b9404,AWSLogs/296712556520/CloudTrail-Digest/af-south-1/2022/11/04/296712556520_CloudTrail-Digest_af-south-1_management-events_us-east-1_20221104T161955Z.json.gz
